"Census Profile, 2021 Census of Population"
,,,"White Rock, City (CY) [Census subdivision], British Columbia",,,,,,,,,,,,
,,,"Counts",,,,,,"Rates",,,,,,
"Topic","Characteristic","Note","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag",
"Knowledge of languages","        Syilx (Okanagan)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Salish languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Siouan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Assiniboine",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Dakota",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Stoney",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Siouan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Tsimshian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Gitxsan (Gitksan)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Nisga'a",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Tsimshian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Wakashan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Haisla",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Heiltsuk",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Kwak'wala (Kwakiutl)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Nuu-chah-nulth (Nootka)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Wakashan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Indigenous languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Indigenous languages, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","    Non-Indigenous languages",,  5970,"",  2500,"",  3465,"",   28.8,"",   26.2,"",   30.9,"",
"Knowledge of languages","      Afro-Asiatic languages",,   130,"",    65,"",    65,"",    0.6,"",    0.7,"",    0.6,"",
"Knowledge of languages","        Berber languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tamazight",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Berber languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Chadic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Hausa",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Mina",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Coptic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Cushitic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Bilen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Oromo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Somali",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Cushitic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Semitic languages",,   115,"",    60,"",    60,"",    0.6,"",    0.6,"",    0.5,"",
"Knowledge of languages","          Amharic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Arabic",,    75,"",    45,"",    30,"",    0.4,"",    0.5,"",    0.3,"",
"Knowledge of languages","          Aramaic languages",,    25,"",    10,"",    15,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Assyrian Neo-Aramaic",,    25,"",    10,"",    15,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Chaldean Neo-Aramaic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Aramaic, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Harari",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Hebrew",,    25,"",    15,"",    15,"",    0.1,"",    0.2,"",    0.1,"",
"Knowledge of languages","          Maltese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tigrigna",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Semitic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Austro-Asiatic languages",,    50,"",    15,"",    30,"",    0.2,"",    0.2,"",    0.3,"",
"Knowledge of languages","        Khmer (Cambodian)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Vietnamese",,    50,"",    15,"",    30,"",    0.2,"",    0.2,"",    0.3,"",
"Knowledge of languages","        Austro-Asiatic languages, n.i.e",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Austronesian languages",,   355,"",   135,"",   220,"",    1.7,"",    1.4,"",    2.0,"",
"Knowledge of languages","        Bikol",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Bisaya, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Cebuano",,    25,"",    15,"",    10,"",    0.1,"",    0.2,"",    0.1,"",
"Knowledge of languages","        Fijian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Hiligaynon",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Ilocano",,    30,"",     0,"",    25,"",    0.1,"",    0.0,"",    0.2,"",
"Knowledge of languages","        Indonesian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Kankanaey",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Kinaray-a",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Malagasy languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Merina",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Malagasy, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Malay",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Pampangan (Kapampangan, Pampango)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Pangasinan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Tagalog (Pilipino, Filipino)",,   340,"",   130,"",   210,"",    1.6,"",    1.4,"",    1.9,"",
"Knowledge of languages","        Waray-Waray",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Austronesian languages, n.i.e.",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Creole languages",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Haitian Creole",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Jamaican English Creole",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Krio",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Morisyen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Sango",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Creole, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Creole languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Dravidian languages",,    30,"",    15,"",    20,"",    0.1,"",    0.2,"",    0.2,"",
"Knowledge of languages","        Kannada",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Malayalam",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Tamil",,    25,"",    10,"",    20,"",    0.1,"",    0.1,"",    0.2,"",
"Knowledge of languages","        Telugu",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Tulu",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Dravidian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Georgian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Hmong-Mien languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Indo-European languages",,  3635,"",  1560,"",  2075,"",   17.5,"",   16.4,"",   18.5,"",
"Knowledge of languages","        Albanian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Armenian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Balto-Slavic languages",,   570,"",   235,"",   340,"",    2.8,"",    2.5,"",    3.0,"",
"Knowledge of languages","        Baltic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Latvian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Lithuanian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Slavic languages",,   570,"",   235,"",   340,"",    2.8,"",    2.5,"",    3.0,"",
"Knowledge of languages","            Belarusian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Bulgarian",,    20,"",    20,"",     0,"",    0.1,"",    0.2,"",    0.0,"",
"Knowledge of languages","            Czech",,    50,"",    15,"",    45,"",    0.2,"",    0.2,"",    0.4,"",
"Knowledge of languages","            Macedonian",,    15,"",     0,"",     0,"",    0.1,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Polish",,   100,"",    35,"",    65,"",    0.5,"",    0.4,"",    0.6,"",
"Knowledge of languages","            Russian",,   225,"",    90,"",   140,"",    1.1,"",    0.9,"",    1.3,"",
"Knowledge of languages","            Rusyn",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Serbo-Croatian",,   140,"",    70,"",    65,"",    0.7,"",    0.7,"",    0.6,"",
"Knowledge of languages","              Bosnian",,    15,"",    10,"",    10,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","              Croatian",,    75,"",    45,"",    30,"",    0.4,"",    0.5,"",    0.3,"",
"Knowledge of languages","              Serbian",,    85,"",    40,"",    45,"",    0.4,"",    0.4,"",    0.4,"",
"Knowledge of languages","              Serbo-Croatian, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Slovak",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Slovene (Slovenian)",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Ukrainian",,    70,"",    15,"",    55,"",    0.3,"",    0.2,"",    0.5,"",
"Knowledge of languages","            Slavic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Celtic languages",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","          Irish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Scottish Gaelic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Welsh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Celtic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Germanic languages",,   840,"",   350,"",   490,"",    4.1,"",    3.7,"",    4.4,"",
"Knowledge of languages","          Frisian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          High German languages",,   635,"",   270,"",   365,"",    3.1,"",    2.8,"",    3.3,"",
"Knowledge of languages","            German",,   625,"",   270,"",   350,"",    3.0,"",    2.8,"",    3.1,"",
"Knowledge of languages","            Pennsylvania German",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Swiss German",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","            Yiddish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Low Saxon-Low Franconian languages",,   115,"",    55,"",    60,"",    0.6,"",    0.6,"",    0.5,"",
"Knowledge of languages","            Afrikaans",,    25,"",    15,"",    10,"",    0.1,"",    0.2,"",    0.1,"",
"Knowledge of languages","            Dutch",,    90,"",    40,"",    50,"",    0.4,"",    0.4,"",    0.4,"",
"Knowledge of languages","            Low German, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Low Saxon",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Plautdietsch",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Vlaams (Flemish)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Scandinavian languages",,   105,"",    35,"",    70,"",    0.5,"",    0.4,"",    0.6,"",
"Knowledge of languages","            Danish",,    45,"",    10,"",    30,"",    0.2,"",    0.1,"",    0.3,"",
"Knowledge of languages","            Icelandic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
